#Sector	Layer	Component	paddle_Offset	resolution
2	2	2	-0.446384	0.172591	6500.000000	6900.000000	7300.000000
2	2	2	-0.453975	0.165831	7300.000000	8500.000000	9700.000000
2	2	2	-0.473194	0.154326	9700.000000	12450.000000	15200.000000
2	2	3	-0.269478	0.328888	500.000000	1100.000000	1700.000000
2	2	3	-0.248514	0.249532	1700.000000	2200.000000	2700.000000
2	2	3	-0.243926	0.209907	2700.000000	3600.000000	4500.000000
2	2	3	-0.258721	0.178190	4500.000000	5200.000000	5900.000000
2	2	3	-0.265453	0.148915	5900.000000	8200.000000	10500.000000
2	2	3	-0.299203	0.143701	10500.000000	14000.000000	17500.000000
2	2	4	-0.855217	0.309944	500.000000	1050.000000	1600.000000
2	2	4	-0.814730	0.240670	1600.000000	2050.000000	2500.000000
2	2	4	-0.800284	0.199953	2500.000000	3550.000000	4600.000000
2	2	4	-0.815160	0.165955	4600.000000	5700.000000	6800.000000
2	2	4	-0.808489	0.152113	6800.000000	7750.000000	8700.000000
2	2	4	-0.835038	0.136490	8700.000000	12100.000000	15500.000000
2	2	4	-0.819759	0.162270	15500.000000	19550.000000	23600.000000
2	2	5	-0.791778	0.304098	500.000000	950.000000	1400.000000
2	2	5	-0.810281	0.232216	1400.000000	2250.000000	3100.000000
2	2	5	-0.804154	0.190264	3100.000000	4000.000000	4900.000000
2	2	5	-0.827574	0.165832	4900.000000	5800.000000	6700.000000
2	2	5	-0.828079	0.153922	6700.000000	8300.000000	9900.000000
2	2	5	-0.832790	0.137102	9900.000000	12650.000000	15400.000000
2	2	6	-0.042022	0.323325	500.000000	1150.000000	1800.000000
2	2	6	-0.048942	0.253937	1800.000000	2150.000000	2500.000000
2	2	6	-0.043148	0.207962	2500.000000	3550.000000	4600.000000
2	2	6	-0.029298	0.172533	4600.000000	5700.000000	6800.000000
2	2	6	-0.005989	0.165033	6800.000000	7550.000000	8300.000000
2	2	6	-0.018303	0.147751	8300.000000	10500.000000	12700.000000
2	2	6	-0.041954	0.138330	12700.000000	16100.000000	19500.000000
2	2	7	0.479386	0.305226	500.000000	1100.000000	1700.000000
2	2	7	0.482534	0.227922	1700.000000	2450.000000	3200.000000
2	2	7	0.503882	0.189850	3200.000000	4000.000000	4800.000000
2	2	7	0.468273	0.170546	4800.000000	6050.000000	7300.000000
2	2	7	0.503903	0.167498	7300.000000	9250.000000	11200.000000
2	2	7	0.485960	0.144767	11200.000000	16700.000000	22200.000000
3	2	1	4.680195	0.367433	500.000000	800.000000	1100.000000
3	2	1	4.691770	0.318308	1100.000000	1450.000000	1800.000000
3	2	1	4.711253	0.279323	1800.000000	2350.000000	2900.000000
3	2	1	4.748982	0.259615	2900.000000	3900.000000	4900.000000
3	2	1	4.826923	0.243832	4900.000000	6000.000000	7100.000000
3	2	1	4.871705	0.240349	7100.000000	8800.000000	10500.000000
3	2	1	4.993067	0.224079	10500.000000	15800.000000	21100.000000
3	2	2	11.825443	0.355508	500.000000	1000.000000	1500.000000
3	2	2	11.808881	0.266192	1500.000000	2200.000000	2900.000000
3	2	2	11.868833	0.225970	2900.000000	3600.000000	4300.000000
3	2	2	11.914301	0.192727	4300.000000	5250.000000	6200.000000
3	2	2	11.989867	0.174206	6200.000000	7650.000000	9100.000000
3	2	2	12.062398	0.163698	9100.000000	13650.000000	18200.000000
3	2	3	3.778455	0.338736	500.000000	950.000000	1400.000000
3	2	3	3.758933	0.279805	1400.000000	1850.000000	2300.000000
3	2	3	3.830440	0.213053	2300.000000	3500.000000	4700.000000
3	2	3	3.870793	0.185123	4700.000000	5350.000000	6000.000000
3	2	3	3.992593	0.171649	6000.000000	7900.000000	9800.000000
3	2	3	4.072129	0.162360	9800.000000	12800.000000	15800.000000
3	2	3	4.179334	0.143974	15800.000000	18600.000000	21400.000000
3	2	4	3.348758	0.361663	500.000000	850.000000	1200.000000
3	2	4	3.335203	0.273562	1200.000000	1850.000000	2500.000000
3	2	4	3.359449	0.230639	2500.000000	3500.000000	4500.000000
3	2	4	3.437327	0.181258	4500.000000	5450.000000	6400.000000
3	2	4	3.510410	0.156762	6400.000000	7850.000000	9300.000000
3	2	4	3.648592	0.133116	9300.000000	13450.000000	17600.000000
3	2	5	8.410863	0.338135	500.000000	900.000000	1300.000000
3	2	5	8.423464	0.261047	1300.000000	2100.000000	2900.000000
3	2	5	8.492832	0.199335	2900.000000	3450.000000	4000.000000
3	2	5	8.556149	0.169652	4000.000000	5450.000000	6900.000000
3	2	5	8.666468	0.143192	6900.000000	9200.000000	11500.000000
3	2	5	8.753865	0.130615	11500.000000	13000.000000	14500.000000
3	2	5	8.765121	0.132729	14500.000000	19300.000000	24100.000000
3	2	6	11.251759	0.352039	500.000000	900.000000	1300.000000
3	2	6	11.259977	0.287646	1300.000000	1950.000000	2600.000000
3	2	6	11.293741	0.237335	2600.000000	3200.000000	3800.000000
3	2	6	11.292077	0.204339	3800.000000	4850.000000	5900.000000
3	2	6	11.328454	0.186151	5900.000000	8650.000000	11400.000000
3	2	6	11.404287	0.164236	11400.000000	15550.000000	19700.000000
4	2	1	3.698486	0.330345	500.000000	900.000000	1300.000000
4	2	1	3.715532	0.263587	1300.000000	1700.000000	2100.000000
4	2	1	3.758929	0.211964	2100.000000	2900.000000	3700.000000
4	2	1	3.757289	0.179448	3700.000000	4700.000000	5700.000000
4	2	1	3.798490	0.164812	5700.000000	6850.000000	8000.000000
4	2	1	3.863825	0.146914	8000.000000	10850.000000	13700.000000
4	2	1	3.987172	0.115075	13700.000000	18250.000000	22800.000000
4	2	2	9.213799	0.335306	500.000000	800.000000	1100.000000
4	2	2	9.215996	0.259769	1100.000000	1500.000000	1900.000000
4	2	2	9.249556	0.199549	1900.000000	2400.000000	2900.000000
4	2	2	9.299338	0.172515	2900.000000	3800.000000	4700.000000
4	2	2	9.383531	0.140026	4700.000000	6350.000000	8000.000000
4	2	2	9.527984	0.125083	8000.000000	11400.000000	14800.000000
4	2	2	9.580067	0.089869	14800.000000	17950.000000	21100.000000
4	2	3	3.075420	0.357355	500.000000	950.000000	1400.000000
4	2	3	3.081443	0.293313	1400.000000	1650.000000	1900.000000
4	2	3	3.066133	0.256407	1900.000000	2800.000000	3700.000000
4	2	3	3.086433	0.218012	3700.000000	4700.000000	5700.000000
4	2	3	3.147487	0.201909	5700.000000	7400.000000	9100.000000
4	2	3	3.248209	0.195769	9100.000000	12350.000000	15600.000000
4	2	3	3.393550	0.188596	15600.000000	18150.000000	20700.000000
4	2	4	10.259788	0.353646	500.000000	950.000000	1400.000000
4	2	4	10.282591	0.277459	1400.000000	1800.000000	2200.000000
4	2	4	10.349394	0.246139	2200.000000	2650.000000	3100.000000
4	2	4	10.405674	0.209582	3100.000000	4200.000000	5300.000000
4	2	4	10.499704	0.187180	5300.000000	6900.000000	8500.000000
4	2	4	10.564147	0.167742	8500.000000	12200.000000	15900.000000
4	2	5	5.822813	0.394046	500.000000	950.000000	1400.000000
4	2	5	5.774690	0.304323	1400.000000	1750.000000	2100.000000
4	2	5	5.813838	0.271994	2100.000000	2850.000000	3600.000000
4	2	5	5.850117	0.243030	3600.000000	4400.000000	5200.000000
4	2	5	5.897158	0.235456	5200.000000	6550.000000	7900.000000
4	2	5	6.014580	0.211486	7900.000000	11200.000000	14500.000000
4	2	6	9.887382	0.387284	500.000000	850.000000	1200.000000
4	2	6	9.876085	0.308802	1200.000000	1650.000000	2100.000000
4	2	6	9.922125	0.263852	2100.000000	2950.000000	3800.000000
4	2	6	9.955933	0.226243	3800.000000	4850.000000	5900.000000
4	2	6	9.982632	0.215729	5900.000000	7100.000000	8300.000000
4	2	6	10.072481	0.205185	8300.000000	10400.000000	12500.000000
4	2	6	10.220001	0.207781	12500.000000	16600.000000	20700.000000
5	2	1	0.608731	0.335825	500.000000	1200.000000	1900.000000
5	2	1	0.586843	0.243162	1900.000000	2250.000000	2600.000000
5	2	1	0.599729	0.198214	2600.000000	3500.000000	4400.000000
5	2	1	0.576880	0.160900	4400.000000	5650.000000	6900.000000
5	2	1	0.577906	0.135922	6900.000000	10400.000000	13900.000000
5	2	1	0.576607	0.123728	13900.000000	17900.000000	21900.000000
