#Sector	Layer	Component	Order	Mean	Sigma

2	5	1	1	6634.972269	842.218739
2	5	2	0	5465.532623	855.208001
2	5	2	1	4269.817385	654.150524
2	5	3	0	6953.916946	927.867818
2	5	3	1	5738.385145	869.076403
2	5	4	0	6613.001128	862.451584
2	5	4	1	5992.511445	1421.551031
2	5	5	0	3617.491478	880.810223
2	5	5	1	5677.915390	1409.866390
2	5	6	0	4032.531943	546.096765
2	5	6	1	6053.580270	755.724631
2	5	7	0	4110.720298	585.680172
2	5	7	1	6377.666216	914.310717
3	5	1	0	19303.817609	1495.218760
3	5	1	1	19392.196261	1435.081246
3	5	2	0	19701.114800	1486.368787
3	5	2	1	19805.022335	1511.018970
3	5	3	0	19705.834708	1371.882291
3	5	3	1	20814.652354	1493.766711
3	5	4	0	20753.842288	1452.383663
3	5	4	1	19848.066380	1518.554064
3	5	5	0	20535.968670	1431.773224
3	5	5	1	19971.269553	1463.297703
4	5	1	0	20210.449047	1415.237826
4	5	1	1	20210.077511	1342.191542
4	5	2	0	33578.588143	4752.344129
4	5	2	1	26618.485056	13929.846443
4	5	3	0	21060.927078	1409.775066
4	5	3	1	19879.644628	1409.752278
4	5	4	0	19309.684878	1471.509845
4	5	4	1	19625.676485	1401.478559
4	5	5	0	-1.000000	-1.000000
4	5	5	1	19137.302341	1359.235466
1	6	1	0	857.804905	1217.869676
1	6	1	1	-1.000000	-1.000000
1	6	2	0	1314.923096	575.083606
1	6	2	1	-1.000000	-1.000000
1	6	3	0	1336.860083	544.865132
1	6	3	1	-1.000000	-1.000000
2	6	1	0	1104.941859	202.028920
2	6	1	1	-1.000000	-1.000000
2	6	2	0	1241.473879	297.703948
2	6	2	1	-1.000000	-1.000000
2	6	3	0	1243.671855	287.383695
2	6	3	1	-1.000000	-1.000000
2	6	4	0	1276.466224	488.865649
2	6	4	1	-1.000000	-1.000000
2	6	5	0	1158.681089	264.000619
2	6	5	1	-1.000000	-1.000000
2	6	6	0	1132.044673	310.751634
2	6	6	1	-1.000000	-1.000000
2	6	7	0	1148.011650	259.803148
2	6	7	1	-1.000000	-1.000000
3	6	1	0	11463.474204	2706.969255
3	6	1	1	-1.000000	-1.000000
3	6	2	0	7877.677052	2206.150895
3	6	2	1	-1.000000	-1.000000
3	6	3	0	10621.821431	2635.297059
3	6	3	1	-1.000000	-1.000000
3	6	4	0	-1.000000	-1.000000
3	6	4	1	-1.000000	-1.000000
3	6	5	0	6290.221893	3123.015229
3	6	5	1	-1.000000	-1.000000
3	6	6	0	5253.701182	2330.177709
3	6	6	1	-1.000000	-1.000000
4	6	1	0	-1.000000	-1.000000
4	6	1	1	23226.910372	9619.911995
4	6	2	0	-1.000000	-1.000000
4	6	2	1	10794.231978	3037.616272
4	6	3	0	-1.000000	-1.000000
4	6	3	1	10042.709238	5296.477892
4	6	4	0	-1.000000	-1.000000
4	6	4	1	8853.549447	4076.564229
4	6	5	0	-1.000000	-1.000000
4	6	5	1	9604.169438	3596.039198
4	6	6	0	-1.000000	-1.000000
4	6	6	1	16289.006995	14834.844289
5	6	1	0	1136.709380	763.804856
5	6	1	1	-1.000000	-1.000000
5	6	2	0	1150.482529	343.215763
5	6	2	1	-1.000000	-1.000000
