#Sector	Layer	Component	Order	Mean	Sigma

1	2	2	1	19259.724603	1609.828526
1	2	3	0	19453.429454	1583.544074
1	2	3	1	19354.895195	1658.996590
2	2	1	0	18437.335380	1588.873450
2	2	1	1	18094.325156	1654.644441
2	2	2	0	19482.423881	5900.274630
2	2	2	1	19218.223813	5801.095430
2	2	3	0	18306.179484	1559.747733
2	2	3	1	19887.338080	5683.853124
2	2	4	0	18996.904530	1667.808302
2	2	4	1	18798.435265	1703.136951
2	2	5	0	18138.287169	1664.749453
2	2	5	1	18350.991744	1648.448636
2	2	6	0	18653.833709	1719.453043
2	2	6	1	18706.841195	1751.726393
2	2	7	0	19831.882433	5423.539006
2	2	7	1	18514.723670	1603.856159
3	2	1	0	20538.844506	4497.468140
3	2	1	1	21169.313218	4615.612547
3	2	2	0	24618.362010	4797.975209
3	2	2	1	25245.615109	4678.827080
3	2	3	0	21807.950255	4954.644959
3	2	3	1	23812.208195	5049.387724
3	2	4	0	21178.149802	4716.924719
3	2	4	1	21237.953974	4786.178154
3	2	5	0	24246.005053	5457.895116
3	2	5	1	21966.746388	1475.371932
3	2	6	0	23899.383396	5164.558162
3	2	6	1	22803.116748	1465.918405
4	2	1	0	21398.212886	4512.160298
4	2	1	1	19284.142133	1320.670539
4	2	2	0	23973.497338	4540.965334
4	2	2	1	23940.523052	4517.834478
4	2	3	0	19488.711923	1316.415375
4	2	3	1	20425.464632	4822.172127
4	2	4	0	23637.761298	4981.568377
4	2	4	1	23743.998734	4745.504879
4	2	5	0	23122.349095	5364.481590
4	2	5	1	22019.866239	5324.573613
4	2	6	0	23608.439707	5177.926381
4	2	6	1	23689.668651	5193.421910
5	2	1	0	19573.480310	5834.311925
5	2	1	1	19968.647069	5652.959418
5	2	2	0	19817.026488	5269.190108
5	2	2	1	20324.946221	5861.582806
1	3	1	0	19314.045551	1601.322898
1	3	1	1	19104.752803	1666.408554
1	3	2	0	19192.777072	1651.615770
1	3	2	1	19284.651122	1643.612755
1	3	3	0	19027.906225	1572.695793
1	3	3	1	19339.064854	1495.652939
2	3	1	0	18449.815639	1550.634893
2	3	1	1	18507.265376	1524.200718
2	3	2	0	19870.209563	5865.977459
2	3	2	1	19326.995155	5674.641785
2	3	3	0	18674.705900	1589.978821
2	3	3	1	18863.305076	1505.811536
2	3	4	0	19926.009572	5471.163971
2	3	4	1	18935.002621	1644.141630
2	3	5	0	18850.244654	1729.717358
2	3	5	1	18570.013403	1649.984886
2	3	6	0	18738.098143	1607.460651
2	3	6	1	19805.473417	5453.582566
2	3	7	0	18516.360286	1593.033992
2	3	7	1	19988.920837	5515.588565
3	3	1	0	22981.103154	4630.040052
3	3	1	1	23640.310290	4531.528458
3	3	2	0	23115.546363	4663.175784
3	3	2	1	22948.124058	1432.200254
3	3	3	0	23722.352328	5147.691159
3	3	3	1	22578.809338	5219.184982
3	3	4	0	23592.252131	5293.102095
3	3	4	1	23489.587112	5041.376433
3	3	5	0	24136.595158	4910.793195
3	3	5	1	20709.515983	5114.990514
3	3	6	0	25266.696576	4303.108949
3	3	6	1	24200.741121	5316.085584
4	3	1	0	25172.577864	4839.804164
4	3	1	1	23679.295541	4851.061344
4	3	2	0	21381.032432	3181.313569
4	3	2	1	20602.135313	3242.055238
4	3	3	0	23892.516260	4993.728932
4	3	3	1	23285.335728	4879.838267
4	3	4	0	20704.068065	1391.668522
4	3	4	1	20250.310428	1343.488094
4	3	5	0	24015.490675	5255.199146
4	3	5	1	23675.354085	5255.610854
4	3	6	0	21731.395051	1487.287917
4	3	6	1	21706.980165	5314.541983
5	3	1	0	19505.264260	5602.206071
5	3	1	1	19802.139276	5753.177993
5	3	2	0	18551.203337	1679.233339
5	3	2	1	19926.000928	5253.872889
1	4	1	0	19168.703229	1654.583408
1	4	1	1	19120.708271	1603.492838
1	4	2	0	19237.575599	1707.850099
1	4	2	1	19091.527447	1600.815781
1	4	3	0	19309.323283	1679.290814
1	4	3	1	18904.396593	1691.957616
2	4	1	0	18279.690492	1490.740292
2	4	1	1	18156.358992	1535.071409
2	4	2	0	19682.171207	5761.893232
2	4	2	1	19635.222358	5795.645874
2	4	3	0	18672.259586	1602.902549
2	4	3	1	18992.544052	1554.835781
2	4	4	0	18455.546217	1670.091639
2	4	4	1	19548.784705	5311.497509
2	4	5	0	18410.341175	1667.095209
2	4	5	1	19447.571878	1644.761309
2	4	6	0	18248.980215	1674.001385
2	4	6	1	18819.715069	1645.073554
2	4	7	0	19218.918098	1702.091730
2	4	7	1	18745.467225	1737.320871
3	4	1	0	21500.763223	3124.989299
3	4	1	1	20290.030875	3164.570978
3	4	2	0	21885.645475	1483.598508
3	4	2	1	-1.000000	-1.000000
3	4	3	0	20507.046918	1373.234410
3	4	3	1	22323.084964	4857.789502
3	4	4	0	21980.526483	5193.648849
3	4	4	1	21814.266082	5167.212671
3	4	5	0	19928.752468	1485.293742
3	4	5	1	19185.987337	1466.409661
3	4	6	0	19029.408490	1405.980836
3	4	6	1	19446.868561	1462.870795
4	4	1	0	23654.330832	4714.885703
4	4	1	1	22531.164628	1428.575541
4	4	2	0	22398.515534	4584.693454
4	4	2	1	22986.290051	4683.646892
4	4	3	0	22334.402854	4944.823725
4	4	3	1	21904.401964	4777.482274
4	4	4	0	21609.768494	4888.257415
4	4	4	1	21551.285170	4883.893120
4	4	5	0	23825.670677	5095.447978
4	4	5	1	21743.578845	4820.670180
4	4	6	0	20657.920409	4470.972679
4	4	6	1	21946.315845	4639.945281
5	4	1	0	18262.299860	1720.867223
5	4	1	1	18993.159718	1683.771872
5	4	2	0	20270.881712	6434.747998
5	4	2	1	20065.879971	5081.777037
1	5	1	0	19203.563937	1589.295324
1	5	1	1	18701.006209	1536.513547
1	5	2	0	19586.806989	1721.782591
1	5	2	1	19699.903111	1693.782469
1	5	3	0	18999.442873	1685.078383
1	5	3	1	18859.683892	1529.570185
2	5	1	0	19436.076821	1666.616680
2	5	1	1	18666.686065	1660.055508
2	5	2	0	19997.440500	5770.820214
2	5	2	1	19799.266515	5765.686436
2	5	3	0	19525.655309	1507.347454
2	5	3	1	18750.000488	1617.745695
2	5	4	0	19174.607432	1766.399888
2	5	4	1	19346.386444	1660.756643
2	5	5	0	18496.706923	1703.427759
2	5	5	1	18950.218479	1636.979089
2	5	6	0	18680.111187	1622.969424
2	5	6	1	18968.792141	1597.748629
2	5	7	0	17875.321094	1642.615014
2	5	7	1	17805.625769	1727.847284
3	5	1	0	19462.031215	1424.789517
3	5	1	1	19632.629201	1434.630857
3	5	2	0	19492.721762	1511.348649
3	5	2	1	19651.066874	1462.432422
3	5	3	0	19708.972612	1422.735723
3	5	3	1	20442.923765	1492.704709
3	5	4	0	20116.387879	1484.127517
3	5	4	1	19787.161358	1514.183617
3	5	5	0	19349.818846	1578.527553
3	5	5	1	19527.393816	1523.871388
4	5	1	0	19652.341206	1454.723926
4	5	1	1	19805.142676	1357.081995
4	5	2	0	19517.490689	1503.993192
4	5	2	1	20243.995101	1481.892905
4	5	3	0	19861.786902	1475.144283
4	5	3	1	19749.642396	1402.985333
4	5	4	0	19524.077439	1452.129014
4	5	4	1	19524.077439	1452.129014
4	5	5	0	19976.531126	1495.460837
4	5	5	1	19375.553027	1440.679573
1	6	1	0	18353.481508	11565.238819
1	6	1	1	-1.000000	-1.000000
1	6	2	0	17450.493911	3563.737504
1	6	2	1	-1.000000	-1.000000
1	6	3	0	17121.067651	12912.254969
1	6	3	1	-1.000000	-1.000000
2	6	1	0	146258.963680	203153.053246
2	6	1	1	-1.000000	-1.000000
2	6	2	0	12783.854799	4823.890861
2	6	2	1	-1.000000	-1.000000
2	6	3	0	22490.687364	1846.786352
2	6	3	1	-1.000000	-1.000000
2	6	4	0	19054.327522	3327.140673
2	6	4	1	-1.000000	-1.000000
2	6	5	0	24861.638232	24251.797551
2	6	5	1	-1.000000	-1.000000
2	6	6	0	19217.416715	16347.481775
2	6	6	1	-1.000000	-1.000000
2	6	7	0	26085.295101	32669.192179
2	6	7	1	-1.000000	-1.000000
3	6	1	0	12210.657962	2716.341195
3	6	1	1	-1.000000	-1.000000
3	6	2	0	12546.625286	3191.261768
3	6	2	1	-1.000000	-1.000000
3	6	3	0	8512.880013	3861.188018
3	6	3	1	-1.000000	-1.000000
3	6	4	0	25584.721917	8665.876731
3	6	4	1	-1.000000	-1.000000
3	6	5	0	9225.859109	3415.559353
3	6	5	1	-1.000000	-1.000000
3	6	6	0	12966.314602	2262.713848
3	6	6	1	-1.000000	-1.000000
4	6	1	0	-1.000000	-1.000000
4	6	1	1	1920.441494	601.593922
4	6	2	0	-1.000000	-1.000000
4	6	2	1	2931.249214	1057.273574
4	6	3	0	-1.000000	-1.000000
4	6	3	1	3651.393558	1233.841167
4	6	4	0	-1.000000	-1.000000
4	6	4	1	9671.909332	3553.050753
4	6	5	0	-1.000000	-1.000000
4	6	5	1	6962.352858	1221.796677
4	6	6	0	-1.000000	-1.000000
4	6	6	1	8687.153681	814.510707
5	6	1	0	17498.740288	4395.013778
5	6	1	1	-1.000000	-1.000000
5	6	2	0	22282.929014	18594.549393
5	6	2	1	-1.000000	-1.000000
