Sector	Layer	Component	Order	Mean	Sigma
3	3	4	0	14169.335767	1399.701045
3	3	4	1	12005.251275	1142.707974
3	3	5	0	12622.882630	1285.949171
3	3	5	1	7892.190856	823.740180
3	3	6	0	10213.911580	1101.708493
3	3	6	1	11156.088867	1205.336494
4	3	1	0	18657.237039	1572.811898
4	3	1	1	-1.000000	-1.000000
4	3	2	0	12836.287052	1138.402752
4	3	2	1	7122.172954	732.302359
4	3	3	0	18222.822617	1475.842590
4	3	3	1	20326.499249	1273.081533
4	3	4	0	6829.170015	609.223172
4	3	4	1	7634.483735	700.087875
4	3	5	0	6327.988954	648.366536
4	3	5	1	7447.477946	698.754772
4	3	6	0	5773.870872	567.827142
4	3	6	1	5567.700305	567.926373
5	3	1	0	8712.751924	1096.168774
5	3	1	1	9617.449964	1268.902908
5	3	2	0	14257.547928	2362.989224
5	3	2	1	11557.441060	1572.990981
1	4	1	0	-1.000000	-1.000000
1	4	1	1	-1.000000	-1.000000
1	4	2	0	342650.308307	130168.336634
1	4	2	1	35128.514182	8112.759652
1	4	3	0	16140.608358	586.928339
1	4	3	1	45688.899765	11538.719021
2	4	1	0	5504.380387	673.145877
2	4	1	1	5072.862265	623.686831
2	4	2	0	11941.320469	1827.262169
2	4	2	1	9451.356446	1171.160323
2	4	3	0	10656.424023	1094.332166
2	4	3	1	15034.022262	1942.841611
2	4	4	0	9581.042425	1212.431834
2	4	4	1	8790.525209	1027.952549
2	4	5	0	12272.062004	1615.782514
2	4	5	1	-1.000000	-1.000000
2	4	6	0	8536.664507	1017.773600
2	4	6	1	11690.154589	1323.232766
2	4	7	0	8820.731496	4484.312217
2	4	7	1	15350.280151	470.587417
3	4	1	0	9640.699431	912.434040
3	4	1	1	4759.334532	463.132124
3	4	2	0	5871.814575	504.735203
3	4	2	1	5404.180226	443.425212
3	4	3	0	6777.553939	637.041065
3	4	3	1	6559.368100	620.491047
3	4	4	0	19000.033435	1524.234786
3	4	4	1	-13173.963355	35317.179172
3	4	5	0	8132.287990	768.458964
3	4	5	1	7569.017357	698.445451
3	4	6	0	9584.616086	1115.316570
3	4	6	1	10018.275426	1170.453607
4	4	1	0	5338.049571	541.214163
4	4	1	1	6614.132494	601.829411
4	4	2	0	7010.940468	571.838297
4	4	2	1	7964.220916	719.179817
4	4	3	0	6865.574422	625.833185
4	4	3	1	6592.913104	564.196613
4	4	4	0	6477.632830	562.677561
4	4	4	1	7119.769668	1022.642753
4	4	5	0	8826.037568	777.569480
4	4	5	1	7095.793597	636.583347
4	4	6	0	12666.177924	974.979685
4	4	6	1	14640.704541	1142.551855
5	4	1	0	12281.916397	1477.570283
5	4	1	1	10441.009260	1075.972564
5	4	2	0	-1.000000	-1.000000
5	4	2	1	-1.000000	-1.000000
1	5	1	0	57956.833574	15945.847744
1	5	1	1	13559.535078	1410.172810
1	5	2	0	69697.021794	20040.691166
1	5	2	1	-1.000000	-1.000000
1	5	3	0	-1.000000	-1.000000
1	5	3	1	-1.000000	-1.000000
2	5	1	0	16286.931264	1727.792065
2	5	1	1	-1.000000	-1.000000
2	5	2	0	14549.203513	1876.937904
2	5	2	1	11472.583043	1470.014537
2	5	3	0	-61885.744912	9242.437516
2	5	3	1	15385.266493	2040.866720
2	5	4	0	49752.022886	13086.964928
2	5	4	1	16386.446999	2145.086058
2	5	5	0	9610.146963	1047.631652
2	5	5	1	-1.000000	-1.000000
2	5	6	0	10366.091351	1113.008154
2	5	6	1	15416.762557	1727.656766
2	5	7	0	9524.177686	1212.448693
2	5	7	1	13735.749807	1856.137664
3	5	1	0	8018.171062	587.219029
3	5	1	1	7939.120561	581.241431
3	5	2	0	8266.675366	629.128584
3	5	2	1	-1.000000	-1.000000
3	5	3	0	7416.047931	609.095723
3	5	3	1	7249.483122	600.076043
3	5	4	0	7893.867906	784.196585
3	5	4	1	8297.296156	753.621564
3	5	5	0	8556.079991	740.355672
3	5	5	1	7989.793946	777.522438
4	5	1	0	8100.901093	698.542603
4	5	1	1	7835.450733	672.883147
4	5	2	0	15563.562625	1112.306262
4	5	2	1	13549.125572	1141.800972
4	5	3	0	8218.654281	817.766786
4	5	3	1	7737.757063	1242.372476
4	5	4	0	7614.551787	528.469451
4	5	4	1	7165.470973	491.107123
4	5	5	0	7585.539865	846.585106
4	5	5	1	7819.672624	1102.355941
1	6	1	0	6724.604428	383.808173
1	6	1	1	-1.000000	-1.000000
1	6	2	0	6332.859759	2637.966396
1	6	2	1	-1.000000	-1.000000
1	6	3	0	2025.497002	2676.907737
1	6	3	1	-1.000000	-1.000000
2	6	1	0	-1962.687651	1221.044554
2	6	1	1	-1.000000	-1.000000
2	6	2	0	-5730.339494	2299.260129
2	6	2	1	-1.000000	-1.000000
2	6	3	0	-16617.104193	2064.191055
2	6	3	1	-1.000000	-1.000000
2	6	4	0	5172.893133	1365.901623
2	6	4	1	-1.000000	-1.000000
2	6	5	0	3802.144470	1205.748280
2	6	5	1	-1.000000	-1.000000
2	6	6	0	3094.179559	1147.782186
2	6	6	1	-1.000000	-1.000000
2	6	7	0	2580.555670	1249.534190
2	6	7	1	-1.000000	-1.000000
3	6	1	0	3236.068272	1531.132650
3	6	1	1	-1.000000	-1.000000
3	6	2	0	2534.788708	923.091133
3	6	2	1	-1.000000	-1.000000
3	6	3	0	1707.532293	2431.775495
3	6	3	1	-1.000000	-1.000000
3	6	4	0	-1.000000	-1.000000
3	6	4	1	-1.000000	-1.000000
3	6	5	0	-1.000000	-1.000000
3	6	5	1	-1.000000	-1.000000
3	6	6	0	262.174495	892.736520
3	6	6	1	-1.000000	-1.000000
4	6	1	0	-1.000000	-1.000000
4	6	1	1	-1.000000	-1.000000
4	6	2	0	-1.000000	-1.000000
4	6	2	1	-1.000000	-1.000000
4	6	3	0	-1.000000	-1.000000
4	6	3	1	-1.000000	-1.000000
